sim_00_03,sim_00_07,sim_03_07
0.93791026,0.40518194,0.40699297
0.99395525,0.96219945,0.9649632
0.8958493,0.38417125,0.33170098
0.7257662,0.79812646,0.8088026
0.94737554,0.93776536,0.986226
0.29741025,0.8798178,0.35884288
0.89539546,0.89539546,1.0
0.6805055,0.70091105,0.9233253
0.75534326,0.72159415,0.9626445
0.74541414,0.7610199,0.8828362
0.6816295,0.6904088,0.8235621
0.6429536,0.59793,0.84993964
0.6859778,0.48073134,0.45258355
0.53510803,0.32922828,0.51554275
0.74486095,0.35023314,0.27254465
0.879077,0.69238144,0.72130847
1.0000001,0.9833344,0.9833344
1.0000002,0.6028397,0.6028397
0.5854516,0.4835926,0.8195284
0.57074976,0.61128104,0.67172325
0.6584037,0.5954489,0.5419369
0.8555566,0.68501693,0.6308588
0.6957389,0.89976096,0.6910243
0.5168362,0.67542124,0.5214894
0.9999999,0.67164856,0.67164856
0.5880444,0.6278236,0.8060855
0.998778,0.998778,1.0
1.0,0.9121927,0.9121927
1.0000001,0.97749436,0.97749436
1.0000001,0.9941459,0.9941459
1.0,0.96141547,0.96141547
1.0000001,0.993575,0.993575
0.996921,0.81666636,0.8181688
0.67881274,0.67881274,1.0000004
0.5160838,0.5439347,0.7842392
0.984808,0.8667216,0.86512125
0.74764115,0.91683805,0.8050368
0.8471316,0.9830826,0.8428004
0.92271537,0.89349234,0.7952377
0.86957276,0.8783381,0.9454805
0.57217574,0.9459554,0.5707501
0.766939,0.34194064,0.43517342
0.7642747,0.74576694,0.6123467
0.35674566,0.8301028,0.42386615
0.81722784,0.40334767,0.33243257
0.40842003,0.93918175,0.4264829
0.9674816,0.98406696,0.95945
0.5428145,0.18746439,0.23863006
0.52622867,0.2438606,0.2772077
1.0000001,0.512012,0.512012
0.77917194,0.23129508,0.21836181
0.7617836,0.37591428,0.44527525
0.8644425,0.49753845,0.5212759
0.11206124,0.57458156,0.32119048
0.8895692,0.3377821,0.32096797
0.883415,0.8813592,0.9773998
1.0000001,0.9847764,0.9847764
1.0000002,0.9719775,0.9719775
0.9923041,0.9715264,0.97887516
1.0000002,0.980454,0.980454
0.896832,1.0000001,0.896832
0.9914975,0.88508135,0.8920579
0.41019404,0.44274762,0.4993066
0.4251209,0.9829391,0.44464672
1.0000001,0.9522539,0.9522539
0.653093,0.3980636,0.26393867
0.9906219,0.85989493,0.86595553
0.944668,0.9758533,0.9224971
0.8839208,0.8406793,0.9526502
0.8107845,0.9991512,0.8055563
0.99160254,0.86696535,0.876771
0.654383,0.87263745,0.7206402
0.75623685,0.5776056,0.62392783
0.102827266,0.34508008,0.46609867
0.9868581,0.5775505,0.5699323
0.9628167,0.23414505,0.24962881
0.99999976,0.99999976,0.99999976
0.94816417,0.96078205,0.892184
0.9248338,0.9646826,0.89639825
0.7606186,0.38306475,0.5248889
0.6411524,0.47770983,0.44986403
0.5764711,0.5135962,0.5053973
0.61444,0.58014905,0.51485556
0.7422738,0.47273806,0.3781888
0.6428902,0.7325485,0.41242072
0.57145303,0.6710073,0.6146866
0.67912793,0.97960305,0.69304174
0.53653556,0.97768,0.5223368
0.52920973,0.8169068,0.58177173
0.39233398,0.5217445,0.15420027
0.54926157,0.5926479,0.5291929
0.43969068,0.4578008,0.78401315
